routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,47,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_047/baseline_summary_20260919T095939Z.json,pcaps/4_routers/run_047.pcap,d4ecbc641b509e494dcecf02d38f7a0a43b001771f7da428738204685ddea4e9,492.024,,258.2,,5.736,,755.96,,465,421.316328,467,421.322064,458,420.566104,463,421.058128
4,48,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_048/baseline_summary_20260919T095940Z.json,pcaps/4_routers/run_048.pcap,4f43116e2dfb0b7b56bb274397367da515d2a7474be489ae4e745639c6e7d8fb,468.696,,282.84,,4.776,,756.312,,451,421.43392,453,421.438696,444,420.682384,449,421.15108
4,49,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_049/baseline_summary_20260919T095942Z.json,pcaps/4_routers/run_049.pcap,25ad164781b57331efd358dedb387367bf65a1682fe8c3fbe747f56bc4178211,7.696,,742.032,,7.656,,757.384,,452,421.349872,454,421.357528,444,420.600144,445,420.60784
4,50,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_050/baseline_summary_20260919T095943Z.json,pcaps/4_routers/run_050.pcap,5d95f71e4a6eb3adc0f3cbde3aef2fca28aee1babdb3db5b46492d5e87dd5d61,71.536,,678.888,,4.776,,755.2,,453,421.414448,455,421.419224,446,420.664024,449,420.73556
4,51,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_051/baseline_summary_20260919T095944Z.json,pcaps/4_routers/run_051.pcap,31ed29c529da08d37dd59a439e06116abd637399ae106bfacfedbd247e8c2112,33.376,,717.248,,5.736,,756.36,,529,421.289088,531,421.294824,522,420.538464,523,420.57184
4,52,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_052/baseline_summary_20260919T095944Z.json,pcaps/4_routers/run_052.pcap,159cdbfe59d2cc7cd9a2dcaf1c18ec6b13b24d4982f6c0c27e18db36777fb0ae,479.456,,267.616,,4.456,,751.528,,454,421.207168,456,421.211624,447,420.460096,452,420.939552
4,53,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_053/baseline_summary_20260919T095945Z.json,pcaps/4_routers/run_053.pcap,525f51dccb9f79457d3610ac68bb5eb5432faa4badc890b50725e465c89d80fa,56.936,,690.376,,6.056,,753.368,,526,421.284168,528,421.290224,517,420.536856,520,420.593792
4,54,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_054/baseline_summary_20260919T095945Z.json,pcaps/4_routers/run_054.pcap,4a7ead08bcc96fbf31251e44f2528acf8af841d7fc100c7391cc6de092fd49d2,250.416,,500.224,,5.736,,756.376,,449,421.315128,451,421.320864,442,420.564488,443,420.814904
4,55,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_055/baseline_summary_20260919T095945Z.json,pcaps/4_routers/run_055.pcap,53cdc9c6643e439b39123b01f3702c445eea82de21a54855ef865fc0927c49ef,78.056,,673.352,,8.616,,760.024,,453,421.281816,455,421.290432,446,420.530408,447,420.608464
4,56,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_056/baseline_summary_20260919T095945Z.json,pcaps/4_routers/run_056.pcap,f5fdf74f4b01611c626e7cca744933cda0b2b5141e13189e1a03fc1e149799aa,182.352,,569.152,,5.416,,756.92,,516,421.62132,518,421.626736,507,420.869816,513,421.052168
