observed_time_s,event,generation,target,parent,rloc16,rssi,time_us,timing_source,resolution_us,state,mode,reason,error
185.0,requested,1,c601e8db23067c09,,,,5000000,otns_openthread_event,1,starting_discovery,unicast,,OK
186.0,parent_request_started,1,c601e8db23067c09,,,,5001808,otns_openthread_event,1,waiting_target_response,unicast,,OK
186.0,target_response,1,c601e8db23067c09,,4400,-60,5011992,otns_openthread_event,1,continuing_selected_attach,unicast,,OK
186.0,child_id_request_started,1,c601e8db23067c09,,,,5011992,otns_openthread_event,1,waiting_child_id_response,unicast,,OK
186.0,succeeded,1,c601e8db23067c09,,,,5021800,otns_openthread_event,1,succeeded,unicast,,OK
