routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
2,54,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_054/baseline_summary_20260919T090304Z.json,pcaps/2_routers/run_054.pcap,4c15063593a63c5fd5b3012fbc23a86859a06718b50f5efc287089777841802c,3.72,16.904,5.896,0.0,4.776,9.808,14.392,26.712,82,185.0208,84,185.025576,78,185.011184,80,185.014904
2,55,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_055/baseline_summary_20260919T090304Z.json,pcaps/2_routers/run_055.pcap,20b98bd4e364e4ced22900fb175d66aa3ce6a465113f66f4a8b81423c8c15298,16.32,23.912,5.256,0.0,4.776,9.168,26.352,33.08,80,185.02636,82,185.031136,74,185.004784,78,185.021104
2,56,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_056/baseline_summary_20260919T090304Z.json,pcaps/2_routers/run_056.pcap,fa7669ff8e9a1e2830ac1bcf9f1a13c91dacc5fe9a70410b14e6d9981ed875cf,4.008,15.272,4.936,0.0,5.096,9.168,14.04,24.44,82,185.017568,84,185.022664,78,185.008624,80,185.012632
2,57,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_057/baseline_summary_20260919T090306Z.json,pcaps/2_routers/run_057.pcap,dd94898d55c6eff7397fb17b647b52df47f829ada3320722cfd4a9d1ec0148d2,7.848,19.752,4.616,0.0,6.056,9.808,18.52,29.56,80,185.022048,82,185.028104,76,185.009584,78,185.017432
2,58,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_058/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_058.pcap,5c93b4f223fc85b133c7186e03a1b4dda9300d0d75b8deaa8d541e9cf9637cad,4.36,15.384,4.936,0.0,5.096,9.168,14.392,24.552,83,185.0176,85,185.022696,79,185.008304,81,185.012664
2,59,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_059/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_059.pcap,de9b13e3bcbe62451c48f7fa18141c87a5236889c500fb8720d400be0453ebad,5.44,17.104,6.216,0.0,7.976,13.328,19.632,30.432,83,185.0206,85,185.028576,79,185.008944,81,185.014384
2,60,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_060/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_060.pcap,106ecaf6d6a7f853751ae8ab80ce4db670f2110ce8b190b906c9fb370cf8b9b7,4.68,15.792,8.776,0.0,5.416,13.328,18.872,29.12,90,185.02176,92,185.027176,86,185.008304,88,185.012984
2,61,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_061/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_061.pcap,3e1672281b2af7397d7f7a1afab63b5a59b934ceb8cc5ef6fe22c8824b76c44b,5.76,18.472,4.936,0.0,6.056,10.128,16.752,28.6,79,185.0206,81,185.026656,75,185.009904,77,185.015664
2,62,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_062/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_062.pcap,48610d00f03d764c54b4ca60ea3e54cf8a9dc429388d9b5e1f61c68db64e1988,4.16,13.672,5.256,0.0,5.096,9.488,14.512,23.16,82,185.01612,84,185.021216,78,185.006704,80,185.010864
2,63,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_063/baseline_summary_20260919T090307Z.json,pcaps/2_routers/run_063.pcap,e056f70efc17300e6f28905599e4f808d4c57cf15de42e111c736b5cadcd92e7,5.76,12.224,5.896,0.0,14.696,19.728,26.352,31.952,77,185.01548,81,185.030176,73,185.003824,75,185.009584
