routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,10,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_010/baseline_summary_20260919T095755Z.json,pcaps/4_routers/run_010.pcap,a0604685919dfb8ffc80be814d23b04ac74718d0e0ea0299fbe3fa12873d74d0,377.016,,371.92,,4.456,,753.392,,459,421.877704,461,421.88216,452,421.128768,457,421.505784
4,11,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_011/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_011.pcap,0190362e37308b35ab999775e863d28eaf3e2afc62a661095261a3cbe31f7825,304.976,,446.607,,8.296,,759.879,,457,421.390928,459,421.399224,450,420.639345,453,420.944321
4,12,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_012/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_012.pcap,ae49d37fb279155e1bbd9be976f666f19d6b2dfc4ff6f120ff71b46601c7c3fa,148.376,,600.832,,5.416,,754.624,,537,421.842656,539,421.848072,529,421.093448,530,421.241824
4,13,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_013/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_013.pcap,386861ce4b6491a50e423f1e5dd2b12dcc7b762feadf15806d4d9fb65bbab7c6,433.376,,316.624,,6.056,,756.056,,446,421.209168,448,421.215224,439,420.459168,444,420.892544
4,14,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_014/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_014.pcap,68eff12e9bcb385ffa1b215d67369555e7921901b2c569d46d96c81b6eed7eea,358.056,,394.904,,6.696,,759.656,,446,421.363128,448,421.369824,439,420.610168,440,420.968224
4,15,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_015/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_015.pcap,7e14fc2cc7355ed042cf58016686ea39dc4be2ead61bd1ed66c35dca863fe5b7,52.656,,695.088,,5.096,,752.84,,461,421.661568,463,421.666664,454,420.913824,455,420.96648
4,16,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_016/baseline_summary_20260919T095756Z.json,pcaps/4_routers/run_016.pcap,9acd142d44d69c1fb779d39aecb5a5e83ff2d9a0e6982a1c63f5658e0bafe310,471.376,,279.84,,4.776,,755.992,,459,421.863664,461,421.86844,452,421.112448,457,421.583824
4,17,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_017/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_017.pcap,49d9ba7614e77e4d275236b911b6edbcb8ef640305c6fb9f60b4a5b4361808a9,97.336,,652.84,,5.096,,755.272,,453,421.973264,455,421.97836,446,421.223088,447,421.320424
4,18,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_018/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_018.pcap,de3498583cabedeee0bee23ab33a99345bac59fda88c2a05fb7a734a8b5c6574,30.336,,719.96,,5.096,,755.392,,456,420.863096,458,420.868192,449,420.1128,450,420.143136
4,19,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_019/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_019.pcap,030ff4c6f8be9b94c2a6fb12a87c2c6bcd4f7f4ed29d7eee008f90077fb6bf98,54.656,,695.488,,5.416,,755.56,,437,421.618808,439,421.624224,430,420.868664,431,420.92332
4,20,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_020/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_020.pcap,e36050e36d4c7ff9545e249bb62de34292a00ad141d08153524314cbfe3a5bf5,44.696,,705.888,,5.096,,755.68,,454,421.059088,456,421.064184,447,420.308504,448,420.3532
4,21,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_021/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_021.pcap,890ece6a366eec46cf5529788793248b8d8c2a9f9a59f299c71be38fb7c91054,234.056,,514.208,,7.976,,756.24,,458,421.119448,460,421.127424,451,420.371184,452,420.60524
4,22,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_022/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_022.pcap,a1de3bf9fee072955e95bb3a7fa2a824e0443609fbe1ca49b2b1ac42a90473ea,504.376,,245.6,,5.416,,755.392,,454,421.816464,456,421.82188,447,421.066488,452,421.570864
4,23,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_023/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_023.pcap,921062f012301a43b76b246864dd4d3eec5f511778b0082ffd32084fe8880f9d,139.784,,610.68,,4.776,,755.24,,526,421.701128,528,421.705904,519,420.950664,520,421.090448
4,24,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_024/baseline_summary_20260919T095801Z.json,pcaps/4_routers/run_024.pcap,6065e5688964c6a476618f21b2eb71f8ffc18b84016632d8ed12c15f1e538cb7,113.736,,635.534,,6.056,,755.326,,451,421.554888,453,421.560944,444,420.805618,445,420.919354
4,25,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_025/baseline_summary_20260919T095806Z.json,pcaps/4_routers/run_025.pcap,e3cff4ea73c7600b0fa2060d2baee97cfe5fdc8d150f30d420721bfb1beeba84,332.736,,416.368,,5.096,,754.2,,466,421.392848,468,421.397944,459,420.643744,460,420.97648
4,26,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_026/baseline_summary_20260919T095806Z.json,pcaps/4_routers/run_026.pcap,7848fecd34e1a1cb221fd90a316c0d6e94578004732b86c270f4d2b34ba3d068,430.176,,321.328,,6.056,,757.56,,450,421.015408,452,421.021464,443,420.263904,448,420.69408
4,27,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_027/baseline_summary_20260919T095806Z.json,pcaps/4_routers/run_027.pcap,641d4d2fdf5d6d14af82d6647bd4ad63aae7fc63f18e4a05cd3b3a0b169be16c,251.216,,497.8,,4.456,,753.472,,504,421.134128,506,421.138584,499,420.385112,502,420.636328
4,28,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_028/baseline_summary_20260919T095806Z.json,pcaps/4_routers/run_028.pcap,e6d45439f139a0f86248f0396c56cc67e2cd5d07149f8a28f72aa001b7f0843c,403.344,,345.8,,6.056,,755.2,,504,421.497248,506,421.503304,499,420.748104,500,421.151448
4,29,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_029/baseline_summary_20260919T095807Z.json,pcaps/4_routers/run_029.pcap,0eb7ee390c76696909a3e60a5307fedb9c90fbbca69bf81e8f0154a60b7872b1,259.176,,489.84,,5.096,,754.112,,461,421.235768,463,421.240864,454,420.486752,457,420.745928
4,30,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_030/baseline_summary_20260919T095807Z.json,pcaps/4_routers/run_030.pcap,405bf2113655cea973f47b258368f8fd0d844d02b2e8667ce31690d2248ba642,101.896,,647.448,,5.416,,754.76,,456,421.360488,458,421.365904,449,420.611144,452,420.71304
4,31,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_031/baseline_summary_20260919T095807Z.json,pcaps/4_routers/run_031.pcap,28508782da523b149a8b96cc852717408526a54ca2c394a53f4212f4c298acbf,62.056,,687.56,,5.736,,755.352,,558,421.944064,560,421.9498,551,421.194448,552,421.256504
4,32,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_032/baseline_summary_20260919T095807Z.json,pcaps/4_routers/run_032.pcap,4ccdcb771b77cd3ca7ca38f0f0c0a0c96ece6bd6ce53b280a4e79257c6be85a3,24.056,,726.264,,7.656,,757.976,,455,421.308128,457,421.315784,448,420.557808,449,420.581864
4,33,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_033/baseline_summary_20260919T095811Z.json,pcaps/4_routers/run_033.pcap,a602060d210f32dcd1e9b2fa7b3f8ad5bf0ad81a23020be3f1c16c2c47921e84,389.016,,361.624,,5.096,,755.736,,453,422.038128,455,422.043224,446,421.287488,451,421.676504
4,34,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_034/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_034.pcap,8660d9530f1256e80cf474abcb4bca5b6158e75dc2a6f2a4971f65c51fdf94f7,379.096,,372.84,,5.096,,757.032,,535,421.885064,537,421.89016,528,421.133128,533,421.512224
4,35,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_035/baseline_summary_20260919T095812Z.json,pcaps/4_routers/run_035.pcap,b82677504a4047b3b17849113a97571d0f3ffcbf0aca1ddd4a846dfbd7f45c25,404.296,,344.76,,5.096,,754.152,,465,421.954464,467,421.95956,458,421.205408,461,421.609704
