observed_time_s,event,generation,target,parent,rloc16,rssi,time_us,timing_source,resolution_us,state,mode,reason,error
185.0,requested,1,42270477ef7f7cf2,,,,5000000,otns_openthread_event,1,starting_discovery,unicast,,OK
186.0,parent_request_started,1,42270477ef7f7cf2,,,,5001168,otns_openthread_event,1,waiting_target_response,unicast,,OK
194.0,parent_request_started,1,42270477ef7f7cf2,,,,13002448,otns_openthread_event,1,waiting_target_response,unicast,,OK
202.0,parent_request_started,1,42270477ef7f7cf2,,,,21003184,otns_openthread_event,1,waiting_target_response,unicast,,OK
210.0,parent_request_started,1,42270477ef7f7cf2,,,,29004144,otns_openthread_event,1,waiting_target_response,unicast,,OK
218.0,parent_request_started,1,42270477ef7f7cf2,,,,37005296,otns_openthread_event,1,waiting_target_response,unicast,,OK
226.0,timed_out,1,42270477ef7f7cf2,,,,45005200,otns_openthread_event,1,timed_out,unicast,,ResponseTimeout
